POSIX,source,app,x_x0,y_y0,t_t0,RSTART,RSTOP,status,,
1496570165,121,1,0,0,0,0,3,,,
1496570993,9,1,0,0,0,0,4,,,
1496574801,122,1,0,0,0,0,5,,,
1496576349,27,1,0,0,1,0,9,,,
1496577869,72,1,0,0,3,0,6,,,
1496579901,43,1,0,0,2,0,8,,,
1496584174,25,1,0,0,6,0,2,,,
1496592478,9,1,0,0,0,0,6,,,
1496594382,29,1,0,0,5,0,5,,,
1496598755,79,1,0,0,1,0,10,,,
1496600151,31,1,0,0,4,0,7,,,
1496602626,119,1,0,0,4,0,6,,,
1496603732,16,1,0,0,2,0,9,,,
1496605218,125,1,0,0,1,0,2,,,
1496609758,46,1,0,0,2,0,10,,,
1496612420,71,1,0,0,1,0,5,,,
1496614857,29,1,0,0,1,0,8,,,
1496614874,10,1,0,0,4,0,8,,,
1496656351,67,1,0,0,2,0,7,,,
1496657399,124,1,0,0,6,0,2,,,
1496657483,40,1,0,0,2,0,10,,,
1496658560,102,1,0,0,1,0,10,,,
1496658876,87,1,0,0,4,0,1,,,
1496660973,45,1,0,0,0,0,2,,,
1496661199,121,1,0,0,0,0,7,,,
1496662033,5,1,0,0,4,0,6,,,
1496662160,80,1,0,0,1,0,1,,,
1496663978,118,1,0,0,0,0,6,,,
1496664152,29,1,0,0,1,0,10,,,
1496665778,8,1,0,0,7,0,2,,,
1496667670,2,1,0,0,0,0,10,,,
1496668501,126,1,0,0,2,0,2,,,
1496674471,17,1,0,0,0,0,4,,,
1496676190,9,1,0,0,1,0,3,,,
1496684663,29,1,0,0,3,0,10,,,
1496686162,90,1,0,0,0,0,3,,,
1496687609,18,1,0,0,3,0,3,,,
1496687657,14,1,0,0,0,0,1,,,
1496691215,20,1,0,0,2,0,4,,,
1496695383,99,1,0,0,1,0,3,,,
1496696266,118,1,0,0,2,0,3,,,
1496697164,48,1,0,0,1,0,4,,,
1496698248,8,1,0,0,4,0,9,,,
1496739418,22,1,0,0,7,0,2,,,
1496741068,115,1,0,0,6,0,8,,,
1496741604,107,1,0,0,3,0,3,,,
1496751924,65,1,0,0,3,0,9,,,
1496754684,47,1,0,0,3,0,1,,,
1496757318,94,1,0,0,0,0,7,,,
1496762465,107,1,0,0,4,0,5,,,
1496769242,14,1,0,0,6,0,8,,,
1496770028,110,1,0,0,2,0,10,,,
1496770179,98,1,0,0,3,0,1,,,
1496771549,44,1,0,0,5,0,6,,,
1496772217,6,1,0,0,2,0,8,,,
1496775769,48,1,0,0,0,0,7,,,
1496780450,38,1,0,0,0,0,3,,,
1496782383,34,1,0,0,1,0,6,,,
1496784288,124,1,0,0,1,0,10,,,
1496784443,109,1,0,0,0,0,3,,,
1496785502,113,1,0,0,2,0,8,,,
1496785835,84,1,0,0,4,0,8,,,
1496824661,79,1,0,0,1,0,3,,,
1496825077,55,1,0,0,1,0,8,,,
1496826211,95,1,0,0,0,0,7,,,
1496826406,42,1,0,0,5,0,9,,,
1496828415,26,1,0,0,7,0,8,,,
1496829236,13,1,0,0,1,0,5,,,
1496836119,57,1,0,0,5,0,7,,,
1496838414,39,1,0,0,1,0,1,,,
1496840573,54,1,0,0,7,0,3,,,
1496843050,45,1,0,0,4,0,4,,,
1496843930,36,1,0,0,0,0,2,,,
1496847093,71,1,0,0,2,0,5,,,
1496848168,26,1,0,0,0,0,8,,,
1496850660,26,1,0,0,0,0,2,,,
1496854094,81,1,0,0,1,0,4,,,
1496858438,48,1,0,0,0,0,9,,,
1496860430,58,1,0,0,4,0,3,,,
1496861599,29,1,0,0,1,0,1,,,
1496863205,118,1,0,0,2,0,3,,,
1496863588,15,1,0,0,3,0,6,,,
1496865169,17,1,0,0,5,0,6,,,
1496867079,110,1,0,0,1,0,1,,,
1496867858,19,1,0,0,4,0,4,,,
1496871289,53,1,0,0,0,0,5,,,
1496871522,60,1,0,0,1,0,10,,,
1496873868,117,1,0,0,0,0,8,,,
1496908894,45,1,0,0,3,0,7,,,
1496911648,87,1,0,0,1,0,1,,,
1496916479,80,1,0,0,1,0,3,,,
1496916788,98,1,0,0,4,0,8,,,
1496917065,125,1,0,0,0,0,4,,,
1496917182,52,1,0,0,3,0,9,,,
1496917749,73,1,0,0,4,0,4,,,
1496920002,98,1,0,0,7,0,10,,,
1496925947,39,1,0,0,3,0,1,,,
1496927656,89,1,0,0,0,0,1,,,
1496930038,88,1,0,0,5,0,6,,,
1496934400,31,1,0,0,0,0,9,,,
1496935304,17,1,0,0,0,0,9,,,
1496935984,42,1,0,0,2,0,1,,,
1496936290,81,1,0,0,3,0,9,,,
1496936332,94,1,0,0,1,0,7,,,
1496939618,96,1,0,0,0,0,8,,,
1496939823,58,1,0,0,4,0,1,,,
1496947554,42,1,0,0,1,0,2,,,
1496951363,2,1,0,0,4,0,9,,,
1496954545,15,1,0,0,1,0,4,,,
1496954546,34,1,0,0,0,0,2,,,
1496955493,8,1,0,0,1,0,10,,,
1496956731,86,1,0,0,6,0,9,,,
1496958031,3,1,0,0,0,0,10,,,
1496960735,80,1,0,0,6,0,1,,,
1496961119,126,1,0,0,3,0,10,,,
1496998406,96,1,0,0,1,0,7,,,
1496998986,37,1,0,0,1,0,10,,,
1497000054,96,1,0,0,5,0,9,,,
1497003771,95,1,0,0,3,0,8,,,
1497004723,46,1,0,0,5,0,10,,,
1497005961,79,1,0,0,0,0,7,,,
1497010178,30,1,0,0,0,0,4,,,
1497011287,29,1,0,0,7,0,2,,,
1497020100,45,1,0,0,3,0,5,,,
1497024485,74,1,0,0,1,0,9,,,
1497031893,101,1,0,0,7,0,10,,,
1497032512,17,1,0,0,1,0,4,,,
1497033913,77,1,0,0,0,0,10,,,
1497034966,5,1,0,0,1,0,9,,,
1497038957,5,1,0,0,0,0,8,,,
1497046270,26,1,0,0,1,0,4,,,
1497047785,125,1,0,0,3,0,6,,,
1497049021,103,1,0,0,1,0,8,,,
1497083269,84,1,0,0,0,0,4,,,
1497083455,12,1,0,0,4,0,8,,,
1497085454,71,1,0,0,2,0,2,,,
1497087344,15,1,0,0,3,0,7,,,
1497090517,113,1,0,0,1,0,8,,,
1497091555,63,1,0,0,3,0,5,,,
1497093554,8,1,0,0,3,0,9,,,
1497101541,64,1,0,0,2,0,4,,,
1497107549,108,1,0,0,1,0,9,,,
1497109088,70,1,0,0,0,0,7,,,
1497113019,75,1,0,0,2,0,7,,,
1497113335,103,1,0,0,3,0,9,,,
1497117108,80,1,0,0,5,0,7,,,
1497118517,15,1,0,0,2,0,3,,,
1497123277,45,1,0,0,3,0,5,,,
1497124218,40,1,0,0,0,0,5,,,
1497127389,28,1,0,0,0,0,9,,,
1497132397,71,1,0,0,1,0,4,,,
1497168433,22,1,0,0,0,0,7,,,
1497168958,2,1,0,0,4,0,4,,,
1497170312,104,1,0,0,3,0,3,,,
1497172320,95,1,0,0,2,0,1,,,
1497174231,8,1,0,0,2,0,8,,,
1497174654,64,1,0,0,6,0,2,,,
1497175219,57,1,0,0,4,0,1,,,
1497176289,9,1,0,0,3,0,6,,,
1497180276,79,1,0,0,5,0,7,,,
1497181512,25,1,0,0,0,0,5,,,
1497181589,114,1,0,0,2,0,6,,,
1497184238,108,1,0,0,6,0,7,,,
1497188543,122,1,0,0,0,0,5,,,
1497190732,109,1,0,0,2,0,6,,,
1497190794,69,1,0,0,1,0,8,,,
1497192786,68,1,0,0,7,0,8,,,
1497193091,77,1,0,0,5,0,3,,,
1497203281,95,1,0,0,0,0,9,,,
1497204544,122,1,0,0,1,0,2,,,
1497206630,40,1,0,0,1,0,10,,,
1497210886,86,1,0,0,1,0,1,,,
1497218996,121,1,0,0,1,0,1,,,
1497254528,97,1,0,0,7,0,10,,,
1497254683,85,1,0,0,1,0,9,,,
1497258223,125,1,0,0,0,0,2,,,
1497258898,76,1,0,0,1,0,4,,,
1497268755,62,1,0,0,3,0,10,,,
1497272137,22,1,0,0,1,0,3,,,
1497278886,60,1,0,0,2,0,8,,,
1497282246,99,1,0,0,2,0,10,,,
1497282530,75,1,0,0,1,0,7,,,
1497283052,64,1,0,0,4,0,3,,,
1497283156,98,1,0,0,0,0,4,,,
1497284789,44,1,0,0,1,0,7,,,
1497284978,14,1,0,0,4,0,2,,,
1497286221,69,1,0,0,0,0,8,,,
1497286731,92,1,0,0,4,0,8,,,
1497295278,68,1,0,0,5,0,2,,,
1497296445,104,1,0,0,0,0,10,,,
1497298748,113,1,0,0,4,0,2,,,
1497299300,56,1,0,0,1,0,7,,,
1497301693,77,1,0,0,4,0,1,,,
1497308156,90,1,0,0,0,0,5,,,
1497347807,74,1,0,0,0,0,3,,,
1497349248,105,1,0,0,2,0,1,,,
1497349869,10,1,0,0,1,0,10,,,
1497350553,48,1,0,0,1,0,4,,,
1497360695,9,1,0,0,3,0,6,,,
1497364764,7,1,0,0,5,0,1,,,
1497366056,56,1,0,0,2,0,8,,,
1497366382,122,1,0,0,5,0,2,,,
1497368152,55,1,0,0,4,0,9,,,
1497370723,88,1,0,0,3,0,8,,,
1497371307,80,1,0,0,3,0,3,,,
1497371658,103,1,0,0,6,0,7,,,
1497372472,80,1,0,0,2,0,7,,,
1497374664,89,1,0,0,4,0,4,,,
1497378209,108,1,0,0,0,0,8,,,
1497380860,37,1,0,0,5,0,3,,,
1497381760,105,1,0,0,1,0,2,,,
1497382910,42,1,0,0,1,0,5,,,
1497387273,35,1,0,0,1,0,10,,,
1497393638,31,1,0,0,2,0,6,,,
1497429507,11,1,0,0,2,0,2,,,
1497435128,119,1,0,0,1,0,5,,,
1497437329,15,1,0,0,3,0,3,,,
1497438767,78,1,0,0,0,0,9,,,
1497439396,74,1,0,0,1,0,5,,,
1497440094,3,1,0,0,0,0,5,,,
1497440337,15,1,0,0,0,0,5,,,
1497444126,89,1,0,0,0,0,2,,,
1497444904,8,1,0,0,1,0,6,,,
1497445514,101,1,0,0,1,0,10,,,
1497445546,9,1,0,0,1,0,7,,,
1497446647,82,1,0,0,0,0,8,,,
1497447294,34,1,0,0,1,0,5,,,
1497451308,62,1,0,0,0,0,3,,,
1497454066,81,1,0,0,1,0,10,,,
1497458181,113,1,0,0,2,0,7,,,
1497459469,89,1,0,0,0,0,10,,,
1497464413,90,1,0,0,1,0,8,,,
1497465618,36,1,0,0,1,0,2,,,
1497469006,36,1,0,0,7,0,2,,,
1497471246,11,1,0,0,5,0,7,,,
1497472499,6,1,0,0,1,0,10,,,
1497474776,74,1,0,0,3,0,4,,,
1497475647,63,1,0,0,4,0,1,,,
1497478891,64,1,0,0,2,0,7,,,
1497513757,67,1,0,0,0,0,6,,,
1497515764,54,1,0,0,0,0,8,,,
1497532631,26,1,0,0,0,0,5,,,
1497532737,82,1,0,0,6,0,10,,,
1497533150,116,1,0,0,3,0,10,,,
1497535272,72,1,0,0,7,0,10,,,
1497535478,46,1,0,0,2,0,3,,,
1497537051,25,1,0,0,2,0,7,,,
1497540191,96,1,0,0,7,0,10,,,
1497544353,89,1,0,0,0,0,10,,,
1497544652,98,1,0,0,1,0,3,,,
1497545675,56,1,0,0,3,0,5,,,
1497551018,97,1,0,0,2,0,7,,,
1497552072,106,1,0,0,0,0,7,,,
1497556172,113,1,0,0,3,0,7,,,
1497564964,123,1,0,0,3,0,9,,,
1497566899,86,1,0,0,0,0,8,,,
1497600676,58,1,0,0,7,0,8,,,
1497601891,55,1,0,0,0,0,10,,,
1497604122,81,1,0,0,1,0,6,,,
1497606100,106,1,0,0,0,0,9,,,
1497607397,117,1,0,0,1,0,10,,,
1497615109,33,1,0,0,7,0,1,,,
1497617614,4,1,0,0,4,0,8,,,
1497623240,67,1,0,0,0,0,1,,,
1497623893,55,1,0,0,4,0,6,,,
1497624865,102,1,0,0,1,0,2,,,
1497628894,49,1,0,0,1,0,2,,,
1497630649,104,1,0,0,1,0,6,,,
1497634447,127,1,0,0,2,0,8,,,
1497635568,73,1,0,0,0,0,2,,,
1497637234,104,1,0,0,6,0,9,,,
1497638158,97,1,0,0,3,0,8,,,
1497638841,58,1,0,0,0,0,4,,,
1497648260,8,1,0,0,4,0,6,,,
1497651159,119,1,0,0,3,0,7,,,
1497687927,25,1,0,0,4,0,7,,,
1497697640,28,1,0,0,4,0,4,,,
1497697845,20,1,0,0,5,0,7,,,
1497703272,13,1,0,0,0,0,6,,,
1497703796,121,1,0,0,2,0,7,,,
1497708623,22,1,0,0,4,0,7,,,
1497717072,101,1,0,0,2,0,2,,,
1497718812,101,1,0,0,2,0,4,,,
1497722472,74,1,0,0,0,0,6,,,
1497730373,2,1,0,0,3,0,6,,,
1497735717,96,1,0,0,0,0,9,,,
1497739602,10,1,0,0,5,0,1,,,
1497774683,44,1,0,0,1,0,1,,,
1497775234,123,1,0,0,2,0,5,,,
1497777812,58,1,0,0,2,0,5,,,
1497780246,87,1,0,0,1,0,9,,,
1497787622,121,1,0,0,0,0,10,,,
1497788384,113,1,0,0,1,0,10,,,
1497796283,69,1,0,0,1,0,6,,,
1497798063,67,1,0,0,3,0,9,,,
1497799405,80,1,0,0,2,0,7,,,
1497806808,103,1,0,0,4,0,8,,,
1497810656,78,1,0,0,0,0,5,,,
1497814661,5,1,0,0,1,0,4,,,
1497816030,104,1,0,0,1,0,6,,,
1497817739,55,1,0,0,3,0,1,,,
1497817873,68,1,0,0,1,0,1,,,
1497819977,69,1,0,0,3,0,3,,,
1497822173,109,1,0,0,2,0,9,,,
1497824342,108,1,0,0,5,0,1,,,
1497824655,36,1,0,0,3,0,9,,,
1497862107,102,1,0,0,2,0,5,,,
1497867054,20,1,0,0,1,0,7,,,
1497869075,36,1,0,0,7,0,7,,,
1497869423,33,1,0,0,0,0,7,,,
1497870850,10,1,0,0,0,0,2,,,
1497873841,74,1,0,0,2,0,10,,,
1497874111,113,1,0,0,4,0,4,,,
1497874780,79,1,0,0,3,0,10,,,
1497879784,4,1,0,0,6,0,4,,,
1497880480,43,1,0,0,4,0,2,,,
1497880840,53,1,0,0,4,0,10,,,
1497884835,47,1,0,0,1,0,7,,,
1497885885,119,1,0,0,0,0,4,,,
1497892337,86,1,0,0,0,0,1,,,
1497893421,35,1,0,0,1,0,8,,,
1497895991,78,1,0,0,5,0,6,,,
1497898595,81,1,0,0,0,0,7,,,
1497899088,116,1,0,0,3,0,2,,,
1497899947,113,1,0,0,0,0,2,,,
1497900988,74,1,0,0,2,0,3,,,
1497904844,75,1,0,0,2,0,4,,,
1497911159,8,1,0,0,0,0,8,,,
1497912425,51,1,0,0,7,0,5,,,
1497912550,71,1,0,0,0,0,6,,,
1497948503,86,1,0,0,0,0,10,,,
1497952118,70,1,0,0,1,0,8,,,
1497955614,39,1,0,0,4,0,7,,,
1497955873,33,1,0,0,1,0,3,,,
1497959206,114,1,0,0,0,0,9,,,
1497968902,125,1,0,0,2,0,7,,,
1497969032,12,1,0,0,5,0,1,,,
1497970649,39,1,0,0,6,0,8,,,
1497973929,22,1,0,0,3,0,8,,,
1497974543,34,1,0,0,2,0,2,,,
1497975299,34,1,0,0,1,0,1,,,
1497981439,115,1,0,0,1,0,7,,,
1497981510,4,1,0,0,1,0,4,,,
1497982623,31,1,0,0,1,0,8,,,
1497986997,31,1,0,0,1,0,4,,,
1497987140,89,1,0,0,2,0,8,,,
1497988018,6,1,0,0,5,0,4,,,
1497988899,85,1,0,0,2,0,1,,,
1497989164,87,1,0,0,2,0,3,,,
1497991233,36,1,0,0,0,0,5,,,
1497993330,85,1,0,0,0,0,4,,,
1497993603,99,1,0,0,6,0,8,,,
1497996597,45,1,0,0,4,0,2,,,
1498033760,62,1,0,0,6,0,6,,,
1498033959,48,1,0,0,3,0,1,,,
1498038539,39,1,0,0,6,0,10,,,
1498039575,95,1,0,0,2,0,1,,,
1498040342,31,1,0,0,3,0,6,,,
1498041644,102,1,0,0,5,0,2,,,
1498046587,101,1,0,0,4,0,9,,,
1498050621,46,1,0,0,0,0,8,,,
1498053129,72,1,0,0,1,0,5,,,
1498056859,53,1,0,0,3,0,6,,,
1498057446,89,1,0,0,0,0,7,,,
1498059364,104,1,0,0,3,0,1,,,
1498069403,17,1,0,0,7,0,6,,,
1498072407,26,1,0,0,4,0,10,,,
1498076527,126,1,0,0,1,0,6,,,
1498076943,105,1,0,0,0,0,6,,,
1498077058,7,1,0,0,0,0,8,,,
1498079576,113,1,0,0,4,0,8,,,
1498082881,90,1,0,0,5,0,6,,,
1498123656,5,1,0,0,3,0,6,,,
1498123783,123,1,0,0,3,0,7,,,
1498124750,42,1,0,0,7,0,2,,,
1498127549,121,1,0,0,5,0,2,,,
1498127845,7,1,0,0,0,0,10,,,
1498130792,48,1,0,0,1,0,8,,,
1498132359,22,1,0,0,6,0,2,,,
1498136624,60,1,0,0,6,0,3,,,
1498141368,123,1,0,0,0,0,4,,,
1498147004,16,1,0,0,0,0,1,,,
1498147364,37,1,0,0,0,0,1,,,
1498148398,104,1,0,0,3,0,2,,,
1498149706,14,1,0,0,3,0,4,,,
1498151799,126,1,0,0,1,0,9,,,
1498153654,121,1,0,0,0,0,5,,,
1498154614,118,1,0,0,1,0,7,,,
1498155082,45,1,0,0,2,0,8,,,
1498155876,14,1,0,0,4,0,7,,,
1498164155,124,1,0,0,1,0,5,,,
1498166356,71,1,0,0,0,0,4,,,
1498166580,85,1,0,0,4,0,4,,,
1498170283,95,1,0,0,5,0,9,,,
1498171073,14,1,0,0,0,0,1,,,
1498171341,64,1,0,0,3,0,7,,,
1498205184,98,1,0,0,7,0,10,,,
1498206882,27,1,0,0,1,0,8,,,
1498207228,36,1,0,0,2,0,10,,,
1498209673,47,1,0,0,2,0,7,,,
1498210124,87,1,0,0,0,0,3,,,
1498210739,14,1,0,0,1,0,4,,,
1498210834,112,1,0,0,3,0,5,,,
1498216427,57,1,0,0,4,0,8,,,
1498219989,47,1,0,0,3,0,5,,,
1498219994,14,1,0,0,4,0,7,,,
1498220559,115,1,0,0,0,0,7,,,
1498222112,101,1,0,0,5,0,6,,,
1498226540,118,1,0,0,6,0,2,,,
1498228643,46,1,0,0,2,0,2,,,
1498232257,68,1,0,0,2,0,10,,,
1498233297,73,1,0,0,0,0,8,,,
1498235513,75,1,0,0,0,0,5,,,
1498236817,49,1,0,0,5,0,8,,,
1498242351,119,1,0,0,2,0,9,,,
1498244243,12,1,0,0,0,0,8,,,
1498247628,48,1,0,0,1,0,7,,,
1498250903,6,1,0,0,0,0,3,,,
1498251177,11,1,0,0,3,0,4,,,
1498252105,73,1,0,0,2,0,10,,,
1498256976,11,1,0,0,4,0,1,,,
1498294726,109,1,0,0,2,0,4,,,
1498299377,8,1,0,0,2,0,2,,,
1498302087,71,1,0,0,0,0,6,,,
1498305857,48,1,0,0,6,0,6,,,
1498306093,19,1,0,0,1,0,3,,,
1498308797,89,1,0,0,2,0,4,,,
1498309047,80,1,0,0,4,0,4,,,
1498314962,52,1,0,0,6,0,3,,,
1498317112,55,1,0,0,3,0,10,,,
1498318766,103,1,0,0,1,0,9,,,
1498320066,15,1,0,0,5,0,7,,,
1498327116,92,1,0,0,2,0,10,,,
1498328469,116,1,0,0,4,0,9,,,
1498334877,57,1,0,0,2,0,4,,,
1498342312,108,1,0,0,0,0,10,,,
1498382563,127,1,0,0,0,0,8,,,
1498383575,92,1,0,0,0,0,3,,,
1498388832,69,1,0,0,0,0,6,,,
1498398251,89,1,0,0,2,0,3,,,
1498403514,56,1,0,0,1,0,10,,,
1498409482,118,1,0,0,2,0,4,,,
1498411279,116,1,0,0,0,0,5,,,
1498420274,81,1,0,0,0,0,8,,,
1498422416,20,1,0,0,1,0,10,,,
1498426064,87,1,0,0,2,0,7,,,
1498426502,105,1,0,0,5,0,5,,,
1498428119,106,1,0,0,5,0,7,,,
1498431104,9,1,0,0,2,0,1,,,
1498431286,79,1,0,0,1,0,3,,,
1498465876,68,1,0,0,1,0,9,,,
1498468758,44,1,0,0,2,0,4,,,
1498469903,116,1,0,0,0,0,9,,,
1498473988,81,1,0,0,1,0,10,,,
1498476090,126,1,0,0,3,0,9,,,
1498477022,74,1,0,0,1,0,9,,,
1498477650,58,1,0,0,3,0,6,,,
1498482173,12,1,0,0,2,0,9,,,
1498486365,97,1,0,0,5,0,4,,,
1498491252,87,1,0,0,7,0,7,,,
1498494195,68,1,0,0,0,0,8,,,
1498495701,118,1,0,0,0,0,1,,,
1498498112,110,1,0,0,1,0,8,,,
1498504581,125,1,0,0,6,0,5,,,
1498504841,72,1,0,0,0,0,6,,,
1498510572,77,1,0,0,0,0,6,,,
1498515631,29,1,0,0,3,0,7,,,
1498553566,73,1,0,0,1,0,2,,,
1498556089,63,1,0,0,5,0,8,,,
1498556634,103,1,0,0,0,0,5,,,
1498558575,110,1,0,0,1,0,10,,,
1498572034,126,1,0,0,2,0,5,,,
1498575258,44,1,0,0,0,0,7,,,
1498579888,80,1,0,0,7,0,8,,,
1498581690,63,1,0,0,2,0,3,,,
1498583321,110,1,0,0,0,0,7,,,
1498583367,28,1,0,0,1,0,2,,,
1498584085,49,1,0,0,3,0,9,,,
1498584613,86,1,0,0,0,0,4,,,
1498591673,14,1,0,0,1,0,4,,,
1498595089,46,1,0,0,1,0,5,,,
1498600482,27,1,0,0,2,0,4,,,
1498603546,99,1,0,0,6,0,3,,,
1498637785,63,1,0,0,0,0,3,,,
1498641417,76,1,0,0,0,0,10,,,
1498648763,87,1,0,0,2,0,9,,,
1498650476,78,1,0,0,2,0,3,,,
1498653387,49,1,0,0,0,0,5,,,
1498654396,56,1,0,0,3,0,9,,,
1498655197,127,1,0,0,0,0,6,,,
1498658339,57,1,0,0,1,0,6,,,
1498665539,21,1,0,0,3,0,3,,,
1498665837,109,1,0,0,4,0,2,,,
1498671323,73,1,0,0,1,0,8,,,
1498674955,125,1,0,0,1,0,6,,,
1498682505,80,1,0,0,2,0,7,,,
1498682644,29,1,0,0,1,0,4,,,
1498688150,108,1,0,0,7,0,8,,,
1498726638,45,1,0,0,1,0,9,,,
1498727400,6,1,0,0,0,0,4,,,
1498728957,78,1,0,0,2,0,7,,,
1498729990,74,1,0,0,5,0,8,,,
1498730150,119,1,0,0,3,0,5,,,
1498732891,34,1,0,0,4,0,7,,,
1498737019,30,1,0,0,3,0,5,,,
1498743986,4,1,0,0,5,0,1,,,
1498750145,78,1,0,0,2,0,6,,,
1498751493,96,1,0,0,3,0,9,,,
1498756119,89,1,0,0,1,0,3,,,
1498756885,103,1,0,0,0,0,3,,,
1498762206,17,1,0,0,2,0,7,,,
1498765661,127,1,0,0,3,0,2,,,
1498766793,49,1,0,0,1,0,3,,,
1498769685,16,1,0,0,1,0,4,,,
1498772016,102,1,0,0,3,0,1,,,
1498773426,125,1,0,0,3,0,4,,,
1498773663,48,1,0,0,5,0,10,,,
1498809677,44,1,0,0,3,0,6,,,
1498810036,110,1,0,0,5,0,6,,,
1498815698,38,1,0,0,1,0,8,,,
1498817753,52,1,0,0,3,0,5,,,
1498825839,109,1,0,0,5,0,5,,,
1498833460,48,1,0,0,0,0,3,,,
1498833613,64,1,0,0,3,0,4,,,
1498833785,8,1,0,0,2,0,1,,,
1498837518,74,1,0,0,1,0,7,,,
1498852512,60,1,0,0,1,0,2,,,
1498853145,8,1,0,0,1,0,7,,,
1498853921,107,1,0,0,5,0,10,,,
1498859475,4,1,0,0,3,0,10,,,
1498897179,105,1,0,0,2,0,4,,,
1498898151,52,1,0,0,1,0,3,,,
1498900323,6,1,0,0,3,0,8,,,
1498901061,81,1,0,0,0,0,8,,,
1498903590,84,1,0,0,1,0,5,,,
1498907745,70,1,0,0,4,0,2,,,
1498907864,115,1,0,0,1,0,6,,,
1498909353,54,1,0,0,4,0,7,,,
1498912686,2,1,0,0,4,0,5,,,
1498915587,101,1,0,0,0,0,1,,,
1498916775,79,1,0,0,0,0,7,,,
1498920783,127,1,0,0,6,0,2,,,
1498921178,38,1,0,0,2,0,8,,,
1498923467,71,1,0,0,4,0,1,,,
1498927897,98,1,0,0,1,0,4,,,
1498931099,77,1,0,0,3,0,4,,,
1498933252,97,1,0,0,0,0,9,,,
1498935984,87,1,0,0,0,0,2,,,
1498936414,124,1,0,0,1,0,3,,,
1498936433,67,1,0,0,1,0,5,,,
1498937434,42,1,0,0,4,0,4,,,
1498944413,115,1,0,0,4,0,1,,,
1498946527,108,1,0,0,1,0,9,,,
1498948562,69,1,0,0,1,0,1,,,
1498948709,2,1,0,0,6,0,6,,,
1498982990,37,1,0,0,5,0,2,,,
1498989033,97,1,0,0,7,0,7,,,
1498993667,51,1,0,0,2,0,5,,,
1498993838,36,1,0,0,6,0,5,,,
1498994880,21,1,0,0,4,0,6,,,
1498996369,84,1,0,0,1,0,7,,,
1499002624,47,1,0,0,7,0,3,,,
1499004538,72,1,0,0,2,0,8,,,
1499004706,57,1,0,0,1,0,1,,,
1499005849,125,1,0,0,0,0,2,,,
1499006681,43,1,0,0,1,0,9,,,
1499010313,18,1,0,0,0,0,2,,,
1499016355,42,1,0,0,1,0,8,,,
1499022024,13,1,0,0,5,0,9,,,
1499022141,51,1,0,0,5,0,5,,,
1499023634,27,1,0,0,1,0,4,,,
1499023836,109,1,0,0,2,0,7,,,
1499025139,79,1,0,0,1,0,2,,,
1499025442,33,1,0,0,1,0,8,,,
1499025657,114,1,0,0,0,0,2,,,
1499026082,87,1,0,0,1,0,5,,,
1499028951,33,1,0,0,6,0,7,,,
1499030309,55,1,0,0,0,0,2,,,
1499031586,40,1,0,0,3,0,4,,,
1499032401,113,1,0,0,0,0,7,,,
1499034525,17,1,0,0,6,0,8,,,
1499035251,21,1,0,0,0,0,6,,,
1499035336,104,1,0,0,4,0,5,,,
1499035640,51,1,0,0,3,0,9,,,
1499074144,116,1,0,0,0,0,6,,,
1499076851,58,1,0,0,0,0,10,,,
1499083825,43,1,0,0,6,0,8,,,
1499085500,108,1,0,0,0,0,10,,,
1499088032,53,1,0,0,1,0,8,,,
1499088265,92,1,0,0,1,0,7,,,
1499090324,37,1,0,0,0,0,8,,,
1499091621,4,1,0,0,0,0,5,,,
1499094054,122,1,0,0,4,0,3,,,
1499099120,76,1,0,0,0,0,2,,,
1499099395,46,1,0,0,0,0,6,,,
1499106008,27,1,0,0,0,0,7,,,
1499109551,89,1,0,0,1,0,2,,,
1499111101,74,1,0,0,0,0,1,,,
1499111625,121,1,0,0,1,0,6,,,
1499113436,38,1,0,0,0,0,7,,,
1499113483,43,1,0,0,2,0,2,,,
1499114215,72,1,0,0,1,0,8,,,
1499114992,6,1,0,0,0,0,9,,,
1499117406,96,1,0,0,0,0,1,,,
1499119191,77,1,0,0,2,0,6,,,
1499155818,34,1,0,0,0,0,8,,,
1499164029,72,1,0,0,1,0,10,,,
1499164380,88,1,0,0,1,0,1,,,
1499171622,97,1,0,0,5,0,9,,,
1499173948,38,1,0,0,2,0,4,,,
1499178263,30,1,0,0,5,0,5,,,
1499181685,20,1,0,0,1,0,3,,,
1499182404,40,1,0,0,1,0,8,,,
1499183667,118,1,0,0,1,0,3,,,
1499183897,39,1,0,0,3,0,10,,,
1499185730,17,1,0,0,0,0,2,,,
1499189649,47,1,0,0,0,0,3,,,
1499189709,125,1,0,0,0,0,6,,,
1499191042,103,1,0,0,2,0,8,,,
1499201836,78,1,0,0,2,0,3,,,
1499207989,99,1,0,0,2,0,9,,,
1499243568,109,1,0,0,0,0,1,,,
1499244580,127,1,0,0,1,0,9,,,
1499247063,90,1,0,0,2,0,9,,,
1499254075,25,1,0,0,2,0,6,,,
1499265034,54,1,0,0,0,0,4,,,
1499275926,53,1,0,0,5,0,10,,,
1499276977,118,1,0,0,1,0,7,,,
1499277820,72,1,0,0,2,0,5,,,
1499288613,39,1,0,0,2,0,8,,,
1499288625,12,1,0,0,1,0,9,,,
1499290069,77,1,0,0,6,0,6,,,
1499293149,34,1,0,0,7,0,1,,,
1499294987,86,1,0,0,4,0,1,,,
