POSIX,source,app,x_x0,y_y0,t_t0,rstart,rstop
1498127845,7,1,0,0,0,,
1498130792,48,1,0,0,1,,
1498132359,22,1,0,0,6,,
1498136624,60,1,0,0,6,,
1498141368,123,1,0,0,0,,
1498147004,16,1,0,0,0,,
1498147364,37,1,0,0,0,,
1498148398,104,1,0,0,3,,
1498149706,14,1,0,0,3,,
1498151799,126,1,0,0,1,,
1498153654,121,1,0,0,0,,
1498154614,118,1,0,0,1,,
1498155082,45,1,0,0,2,,
1498155876,14,1,0,0,4,,
1498164155,124,1,0,0,1,,
1498166356,71,1,0,0,0,,
1498166580,85,1,0,0,4,,
1498170283,95,1,0,0,5,,
1498171073,14,1,0,0,0,,
1498171341,64,1,0,0,3,,
1498205184,98,1,0,0,7,,
1498206882,27,1,0,0,1,,
1498207228,36,1,0,0,2,,
1498209673,47,1,0,0,2,,
1498210124,87,1,0,0,0,,
1498210739,14,1,0,0,1,,
1498210834,112,1,0,0,3,,
1498216427,57,1,0,0,4,,
1498219989,47,1,0,0,3,,
1498219994,14,1,0,0,4,,
1498220559,115,1,0,0,0,,
1498222112,101,1,0,0,5,,
1498226540,118,1,0,0,6,,
1498228643,46,1,0,0,2,,
1498232257,68,1,0,0,2,,
1498233297,73,1,0,0,0,,
1498235513,75,1,0,0,0,,
1498236817,49,1,0,0,5,,
1498242351,119,1,0,0,2,,
1498244243,12,1,0,0,0,,
1498247628,48,1,0,0,1,,
1498250903,6,1,0,0,0,,
1498251177,11,1,0,0,3,,
1498252105,73,1,0,0,2,,
1498256976,11,1,0,0,4,,
1498294726,109,1,0,0,2,,
1498299377,8,1,0,0,2,,
1498302087,71,1,0,0,0,,
1498305857,48,1,0,0,6,,
1498306093,19,1,0,0,1,,
1498308797,89,1,0,0,2,,
1498309047,80,1,0,0,4,,
1498314962,52,1,0,0,6,,
1498317112,55,1,0,0,3,,
1498318766,103,1,0,0,1,,
1498320066,15,1,0,0,5,,
1498327116,92,1,0,0,2,,
1498328469,116,1,0,0,4,,
1498334877,57,1,0,0,2,,
1498342312,108,1,0,0,0,,
1498382563,127,1,0,0,0,,
1498383575,92,1,0,0,0,,
1498388832,69,1,0,0,0,,
1498398251,89,1,0,0,2,,
1498403514,56,1,0,0,1,,
1498409482,118,1,0,0,2,,
1498411279,116,1,0,0,0,,
1498420274,81,1,0,0,0,,
1498422416,20,1,0,0,1,,
1498426064,87,1,0,0,2,,
1498426502,105,1,0,0,5,,
1498428119,106,1,0,0,5,,
1498431104,9,1,0,0,2,,
1498431286,79,1,0,0,1,,
1498465876,68,1,0,0,1,,
1498468758,44,1,0,0,2,,
1498469903,116,1,0,0,0,,
1498473988,81,1,0,0,1,,
1498476090,126,1,0,0,3,,
1498477022,74,1,0,0,1,,
1498477650,58,1,0,0,3,,
1498482173,12,1,0,0,2,,
1498486365,97,1,0,0,5,,
1498491252,87,1,0,0,7,,
1498494195,68,1,0,0,0,,
1498495701,118,1,0,0,0,,
1498498112,110,1,0,0,1,,
1498504581,125,1,0,0,6,,
1498504841,72,1,0,0,0,,
1498510572,77,1,0,0,0,,
1498515631,29,1,0,0,3,,
1498553566,73,1,0,0,1,,
1498556089,63,1,0,0,5,,
1498556634,103,1,0,0,0,,
1498558575,110,1,0,0,1,,
1498572034,126,1,0,0,2,,
1498575258,44,1,0,0,0,,
1498579888,80,1,0,0,7,,
1498581690,63,1,0,0,2,,
1498583321,110,1,0,0,0,,
1498583367,28,1,0,0,1,,
1498584085,49,1,0,0,3,,
1498584613,86,1,0,0,0,,
1498591673,14,1,0,0,1,,
1498595089,46,1,0,0,1,,
1498600482,27,1,0,0,2,,
1498603546,99,1,0,0,6,,
1498637785,63,1,0,0,0,,
1498641417,76,1,0,0,0,,
1498648763,87,1,0,0,2,,
1498650476,78,1,0,0,2,,
1498653387,49,1,0,0,0,,
1498654396,56,1,0,0,3,,
1498655197,127,1,0,0,0,,
1498658339,57,1,0,0,1,,
1498665539,21,1,0,0,3,,
1498665837,109,1,0,0,4,,
1498671323,73,1,0,0,1,,
1498674955,125,1,0,0,1,,
1498682505,80,1,0,0,2,,
1498682644,29,1,0,0,1,,
1498688150,108,1,0,0,7,,
1498726638,45,1,0,0,1,,
1498727400,6,1,0,0,0,,
1498728957,78,1,0,0,2,,
1498729990,74,1,0,0,5,,
1498730150,119,1,0,0,3,,
1498732891,34,1,0,0,4,,
1498737019,30,1,0,0,3,,
1498743986,4,1,0,0,5,,
1498750145,78,1,0,0,2,,
1498751493,96,1,0,0,3,,
1498756119,89,1,0,0,1,,
1498756885,103,1,0,0,0,,
1498762206,17,1,0,0,2,,
1498765661,127,1,0,0,3,,
1498766793,49,1,0,0,1,,
1498769685,16,1,0,0,1,,
1498772016,102,1,0,0,3,,
1498773426,125,1,0,0,3,,
1498773663,48,1,0,0,5,,
1498809677,44,1,0,0,3,,
1498810036,110,1,0,0,5,,
1498815698,38,1,0,0,1,,
1498817753,52,1,0,0,3,,
1498825839,109,1,0,0,5,,
1498833460,48,1,0,0,0,,
1498833613,64,1,0,0,3,,
1498833785,8,1,0,0,2,,
1498837518,74,1,0,0,1,,
1498852512,60,1,0,0,1,,
1498853145,8,1,0,0,1,,
1498853921,107,1,0,0,5,,
1498859475,4,1,0,0,3,,
1498897179,105,1,0,0,2,,
1498898151,52,1,0,0,1,,
1498900323,6,1,0,0,3,,
1498901061,81,1,0,0,0,,
1498903590,84,1,0,0,1,,
1498907745,70,1,0,0,4,,
1498907864,115,1,0,0,1,,
1498909353,54,1,0,0,4,,
1498912686,2,1,0,0,4,,
1498915587,101,1,0,0,0,,
1498916775,79,1,0,0,0,,
1498920783,127,1,0,0,6,,
1498921178,38,1,0,0,2,,
1498923467,71,1,0,0,4,,
1498927897,98,1,0,0,1,,
1498931099,77,1,0,0,3,,
1498933252,97,1,0,0,0,,
1498935984,87,1,0,0,0,,
1498936414,124,1,0,0,1,,
1498936433,67,1,0,0,1,,
1498937434,42,1,0,0,4,,
1498944413,115,1,0,0,4,,
1498946527,108,1,0,0,1,,
1498948562,69,1,0,0,1,,
1498948709,2,1,0,0,6,,
1498982990,37,1,0,0,5,,
1498989033,97,1,0,0,7,,
1498993667,51,1,0,0,2,,
1498993838,36,1,0,0,6,,
1498994880,21,1,0,0,4,,
1498996369,84,1,0,0,1,,
1499002624,47,1,0,0,7,,
1499004538,72,1,0,0,2,,
1499004706,57,1,0,0,1,,
1499005849,125,1,0,0,0,,
1499006681,43,1,0,0,1,,
1499010313,18,1,0,0,0,,
1499016355,42,1,0,0,1,,
1499022024,13,1,0,0,5,,
1499022141,51,1,0,0,5,,
1499023634,27,1,0,0,1,,
1499023836,109,1,0,0,2,,
1499025139,79,1,0,0,1,,
1499025442,33,1,0,0,1,,
1499025657,114,1,0,0,0,,
1499026082,87,1,0,0,1,,
1499028951,33,1,0,0,6,,
1499030309,55,1,0,0,0,,
1499031586,40,1,0,0,3,,
1499032401,113,1,0,0,0,,
1499034525,17,1,0,0,6,,
1499035251,21,1,0,0,0,,
1499035336,104,1,0,0,4,,
1499035640,51,1,0,0,3,,
1499074144,116,1,0,0,0,,
1499076851,58,1,0,0,0,,
1499083825,43,1,0,0,6,,
1499085500,108,1,0,0,0,,
1499088032,53,1,0,0,1,,
1499088265,92,1,0,0,1,,
1499090324,37,1,0,0,0,,
1499091621,4,1,0,0,0,,
1499094054,122,1,0,0,4,,
1499099120,76,1,0,0,0,,
1499099395,46,1,0,0,0,,
1499106008,27,1,0,0,0,,
1499109551,89,1,0,0,1,,
1499111101,74,1,0,0,0,,
1499111625,121,1,0,0,1,,
1499113436,38,1,0,0,0,,
1499113483,43,1,0,0,2,,
1499114215,72,1,0,0,1,,
1499114992,6,1,0,0,0,,
1499117406,96,1,0,0,0,,
1499119191,77,1,0,0,2,,
1499155818,34,1,0,0,0,,
1499164029,72,1,0,0,1,,
1499164380,88,1,0,0,1,,
1499171622,97,1,0,0,5,,
1499173948,38,1,0,0,2,,
1499178263,30,1,0,0,5,,
1499181685,20,1,0,0,1,,
1499182404,40,1,0,0,1,,
1499183667,118,1,0,0,1,,
1499183897,39,1,0,0,3,,
1499185730,17,1,0,0,0,,
1499189649,47,1,0,0,0,,
1499189709,125,1,0,0,0,,
1499191042,103,1,0,0,2,,
1499201836,78,1,0,0,2,,
1499207989,99,1,0,0,2,,
1499243568,109,1,0,0,0,,
1499244580,127,1,0,0,1,,
1499247063,90,1,0,0,2,,
1499254075,25,1,0,0,2,,
1499265034,54,1,0,0,0,,
1499275926,53,1,0,0,5,,
1499276977,118,1,0,0,1,,
1499277820,72,1,0,0,2,,
1499288613,39,1,0,0,2,,
1499288625,12,1,0,0,1,,
1499290069,77,1,0,0,6,,
1499293149,34,1,0,0,7,,
1499294987,86,1,0,0,4,,
1499330578,78,1,0,0,0,,
1499331581,94,1,0,0,3,,
1499335762,118,1,0,0,0,,
1499336140,121,1,0,0,4,,
1499340625,62,1,0,0,1,,
1499348650,75,1,0,0,0,,
1499349070,124,1,0,0,4,,
1499355195,15,1,0,0,0,,
1499355307,72,1,0,0,4,,
1499356065,53,1,0,0,4,,
1499356628,35,1,0,0,0,,
1499357873,40,1,0,0,1,,
1499363566,86,1,0,0,1,,
1499366711,30,1,0,0,3,,
1499366916,54,1,0,0,4,,
1499367870,21,1,0,0,1,,
1499370098,34,1,0,0,4,,
1499371940,73,1,0,0,1,,
1499374058,105,1,0,0,6,,
1499375040,109,1,0,0,0,,
1499376244,73,1,0,0,2,,
1499380641,87,1,0,0,0,,
1499417620,60,1,0,0,3,,
1499421607,80,1,0,0,0,,
1499423186,26,1,0,0,1,,
1499427089,98,1,0,0,1,,
1499427172,73,1,0,0,6,,
1499430882,73,1,0,0,0,,
1499431096,35,1,0,0,1,,
1499431727,45,1,0,0,2,,
1499439898,20,1,0,0,1,,
1499441310,49,1,0,0,1,,
1499441372,68,1,0,0,3,,
1499442853,97,1,0,0,1,,
1499448423,67,1,0,0,2,,
1499450840,46,1,0,0,0,,
1499455371,16,1,0,0,3,,
1499457844,17,1,0,0,0,,
1499458005,70,1,0,0,0,,
1499458511,51,1,0,0,2,,
1499460435,54,1,0,0,0,,
1499460599,73,1,0,0,0,,
1499460616,31,1,0,0,5,,
1499460906,107,1,0,0,5,,
1499461617,30,1,0,0,1,,
1499461737,5,1,0,0,1,,
1499502593,95,1,0,0,0,,
1499506516,25,1,0,0,1,,
1499508087,67,1,0,0,1,,
1499508235,80,1,0,0,3,,
1499508895,108,1,0,0,0,,
1499511676,84,1,0,0,1,,
1499513732,102,1,0,0,1,,
1499519135,17,1,0,0,0,,
1499521745,112,1,0,0,6,,
1499522813,51,1,0,0,6,,
1499530239,55,1,0,0,2,,
1499531109,117,1,0,0,4,,
1499537111,4,1,0,0,3,,
1499538257,90,1,0,0,4,,
1499538980,3,1,0,0,6,,
1499540117,52,1,0,0,1,,
1499544189,67,1,0,0,1,,
1499544917,82,1,0,0,2,,
1499545591,51,1,0,0,1,,
1499548291,43,1,0,0,1,,
1499551123,115,1,0,0,1,,
1499553478,18,1,0,0,1,,
1499553842,76,1,0,0,0,,
1499587778,80,1,0,0,1,,
1499590004,98,1,0,0,3,,
1499596651,82,1,0,0,2,,
1499596678,38,1,0,0,0,,
1499596859,113,1,0,0,1,,
1499598536,72,1,0,0,1,,
1499601571,118,1,0,0,4,,
1499605619,110,1,0,0,4,,
1499611288,49,1,0,0,5,,
1499612723,84,1,0,0,5,,
1499612859,3,1,0,0,0,,
1499615016,79,1,0,0,2,,
1499619071,64,1,0,0,4,,
1499623596,46,1,0,0,1,,
1499624556,31,1,0,0,3,,
1499624800,68,1,0,0,0,,
1499625961,11,1,0,0,2,,
1499628582,58,1,0,0,6,,
1499631124,124,1,0,0,2,,
1499631421,84,1,0,0,3,,
1499631923,105,1,0,0,3,,
1499633509,82,1,0,0,1,,
1499635697,42,1,0,0,1,,
1499636160,106,1,0,0,1,,
1499675168,33,1,0,0,1,,
1499675597,68,1,0,0,3,,
1499677157,117,1,0,0,0,,
1499678305,112,1,0,0,0,,
1499678702,88,1,0,0,0,,
1499678839,28,1,0,0,0,,
1499679254,42,1,0,0,0,,
1499679847,77,1,0,0,5,,
1499687426,76,1,0,0,1,,
1499688399,64,1,0,0,4,,
1499693200,76,1,0,0,0,,
1499694504,63,1,0,0,2,,
1499698677,58,1,0,0,1,,
1499700690,16,1,0,0,2,,
1499701092,12,1,0,0,2,,
1499704887,101,1,0,0,3,,
1499706884,67,1,0,0,1,,
1499710971,16,1,0,0,0,,
1499713681,45,1,0,0,6,,
1499715939,4,1,0,0,0,,
1499720552,63,1,0,0,3,,
1499724043,88,1,0,0,0,,
1499725034,60,1,0,0,1,,
1499725786,55,1,0,0,2,,
1499761971,56,1,0,0,2,,
1499763451,26,1,0,0,2,,
1499765237,110,1,0,0,0,,
1499765256,76,1,0,0,4,,
1499768508,84,1,0,0,4,,
1499774172,69,1,0,0,0,,
1499775367,114,1,0,0,0,,
1499785648,97,1,0,0,1,,
1499790872,43,1,0,0,3,,
1499804339,5,1,0,0,6,,
1499807198,4,1,0,0,0,,
1499807591,9,1,0,0,0,,
1499849521,13,1,0,0,5,,
1499855903,123,1,0,0,3,,
1499857549,6,1,0,0,7,,
1499859566,19,1,0,0,6,,
1499862130,86,1,0,0,6,,
1499864349,2,1,0,0,0,,
1499865931,76,1,0,0,2,,
1499866150,62,1,0,0,6,,
1499870797,81,1,0,0,5,,
1499871771,9,1,0,0,5,,
1499872764,115,1,0,0,1,,
1499878126,14,1,0,0,0,,
1499883257,36,1,0,0,2,,
1499884967,17,1,0,0,4,,
1499891315,96,1,0,0,5,,
1499892566,3,1,0,0,1,,
1499895099,9,1,0,0,1,,
1499895112,15,1,0,0,0,,
1499896316,22,1,0,0,2,,
1499898586,79,1,0,0,4,,
1499899111,114,1,0,0,2,,
1499934438,31,1,0,0,7,,
1499943654,68,1,0,0,5,,
1499948948,104,1,0,0,0,,
1499950984,86,1,0,0,5,,
1499956130,35,1,0,0,7,,
1499958592,109,1,0,0,1,,
1499965515,60,1,0,0,6,,
1499966180,95,1,0,0,0,,
1499968869,52,1,0,0,1,,
1499968957,38,1,0,0,3,,
1499970115,104,1,0,0,0,,
1499979218,28,1,0,0,3,,
1499982189,97,1,0,0,0,,
1500020605,6,1,0,0,0,,
1500021784,58,1,0,0,3,,
1500025721,14,1,0,0,6,,
1500029167,12,1,0,0,1,,
1500032602,26,1,0,0,1,,
1500041131,6,1,0,0,1,,
1500042367,11,1,0,0,2,,
1500065553,77,1,0,0,6,,
1500066143,125,1,0,0,1,,
1500071873,78,1,0,0,0,,
1500110348,51,1,0,0,2,,
1500112555,34,1,0,0,6,,
1500112800,29,1,0,0,1,,
1500116560,43,1,0,0,4,,
1500118006,96,1,0,0,2,,
1500120309,52,1,0,0,0,,
1500129726,10,1,0,0,0,,
1500133283,116,1,0,0,1,,
1500135199,71,1,0,0,2,,
1500144984,39,1,0,0,0,,
1500146332,56,1,0,0,3,,
1500150180,108,1,0,0,3,,
1500157297,21,1,0,0,1,,
1500192772,58,1,0,0,3,,
1500195668,54,1,0,0,0,,
1500204630,88,1,0,0,0,,
1500209203,15,1,0,0,1,,
1500209386,73,1,0,0,1,,
1500210336,127,1,0,0,1,,
1500210640,70,1,0,0,0,,
1500212179,92,1,0,0,4,,
1500218639,97,1,0,0,1,,
1500223440,36,1,0,0,4,,
1500226127,31,1,0,0,5,,
1500227107,69,1,0,0,2,,
1500231131,48,1,0,0,1,,
1500234122,56,1,0,0,3,,
1500234139,28,1,0,0,1,,
1500237108,94,1,0,0,0,,
1500240046,25,1,0,0,0,,
1500243482,89,1,0,0,5,,
1500244661,77,1,0,0,7,,
1500279938,95,1,0,0,1,,
1500285410,30,1,0,0,2,,
1500288365,94,1,0,0,3,,
1500290760,11,1,0,0,2,,
1500292927,101,1,0,0,2,,
1500293160,7,1,0,0,2,,
1500293945,3,1,0,0,1,,
1500294310,109,1,0,0,1,,
1500295230,11,1,0,0,0,,
1500295532,118,1,0,0,5,,
1500296894,40,1,0,0,0,,
1500299066,88,1,0,0,1,,
1500301419,115,1,0,0,0,,
1500303998,45,1,0,0,1,,
1500305296,40,1,0,0,2,,
1500307092,92,1,0,0,3,,
1500308890,44,1,0,0,5,,
1500309976,75,1,0,0,5,,
1500313999,27,1,0,0,5,,
1500318902,71,1,0,0,1,,
1500322287,33,1,0,0,2,,
1500322409,116,1,0,0,3,,
1500323084,125,1,0,0,1,,
1500323641,121,1,0,0,2,,
1500327789,54,1,0,0,0,,
1500330591,115,1,0,0,0,,
1500331236,99,1,0,0,6,,
1500331753,96,1,0,0,1,,
1500372677,29,1,0,0,0,,
1500373073,77,1,0,0,4,,
1500374871,89,1,0,0,2,,
1500375564,112,1,0,0,2,,
1500376991,94,1,0,0,1,,
1500379716,97,1,0,0,0,,
1500384687,105,1,0,0,2,,
1500386768,16,1,0,0,2,,
1500389687,25,1,0,0,0,,
1500395885,11,1,0,0,6,,
1500397460,34,1,0,0,7,,
1500401120,96,1,0,0,0,,
1500403379,122,1,0,0,0,,
1500406412,67,1,0,0,1,,
1500413793,5,1,0,0,7,,
1500413834,2,1,0,0,0,,
1500455485,75,1,0,0,4,,
1500467184,98,1,0,0,0,,
1500469194,2,1,0,0,3,,
1500472381,110,1,0,0,0,,
1500473574,9,1,0,0,1,,
1500474083,45,1,0,0,0,,
1500476919,79,1,0,0,2,,
1500477349,84,1,0,0,1,,
1500478722,34,1,0,0,1,,
1500481194,20,1,0,0,2,,
1500482300,60,1,0,0,1,,
1500486630,117,1,0,0,1,,
1500489137,8,1,0,0,0,,
1500490874,108,1,0,0,0,,
1500492596,43,1,0,0,1,,
1500494875,92,1,0,0,0,,
1500498009,81,1,0,0,2,,
1500500626,88,1,0,0,6,,
1500504164,46,1,0,0,0,,
1500504349,123,1,0,0,2,,
1500504743,88,1,0,0,5,,
1500539062,78,1,0,0,1,,
1500544777,110,1,0,0,1,,
1500546626,92,1,0,0,1,,
1500550309,39,1,0,0,6,,
1500553567,67,1,0,0,2,,
1500556719,109,1,0,0,2,,
1500558721,77,1,0,0,0,,
1500559072,7,1,0,0,5,,
1500560062,71,1,0,0,2,,
1500567436,64,1,0,0,2,,
1500570092,8,1,0,0,2,,
1500572068,94,1,0,0,0,,
1500575233,107,1,0,0,0,,
1500577281,116,1,0,0,2,,
1500577565,42,1,0,0,1,,
1500578209,118,1,0,0,1,,
1500579422,21,1,0,0,4,,
1500581060,7,1,0,0,3,,
1500582588,62,1,0,0,0,,
1500585869,104,1,0,0,0,,
1500589369,98,1,0,0,4,,
1500589845,108,1,0,0,6,,
1500624013,17,1,0,0,1,,
1500636470,37,1,0,0,0,,
1500645319,71,1,0,0,0,,
1500649015,68,1,0,0,0,,
1500650757,85,1,0,0,4,,
1500656657,9,1,0,0,2,,
1500658291,52,1,0,0,1,,
1500661725,113,1,0,0,0,,
1500670443,47,1,0,0,1,,
1500674505,80,1,0,0,0,,
1500675864,18,1,0,0,4,,
1500711667,108,1,0,0,0,,
1500714258,87,1,0,0,6,,
1500721212,70,1,0,0,0,,
1500721977,20,1,0,0,5,,
1500737158,11,1,0,0,1,,
1500742050,110,1,0,0,1,,
1500748136,84,1,0,0,6,,
1500757080,116,1,0,0,1,,
1500759589,64,1,0,0,6,,
1500797585,127,1,0,0,6,,
1500797860,101,1,0,0,3,,
1500799580,121,1,0,0,0,,
1500799904,10,1,0,0,3,,
1500804501,19,1,0,0,1,,
1500804782,19,1,0,0,0,,
1500804862,46,1,0,0,0,,
1500805499,21,1,0,0,1,,
1500807706,119,1,0,0,5,,
1500808563,87,1,0,0,4,,
1500810576,118,1,0,0,0,,
1500812541,90,1,0,0,5,,
1500813577,30,1,0,0,2,,
1500827559,81,1,0,0,2,,
1500827626,16,1,0,0,1,,
1500830540,14,1,0,0,0,,
1500831862,37,1,0,0,1,,
1500839924,118,1,0,0,0,,
1500841527,99,1,0,0,1,,
1500843632,54,1,0,0,4,,
1500847054,67,1,0,0,3,,
1500847157,95,1,0,0,2,,
1500849246,72,1,0,0,0,,
1500849715,15,1,0,0,1,,
1500885635,2,1,0,0,1,,
1500887048,95,1,0,0,2,,
1500889342,17,1,0,0,0,,
1500889549,15,1,0,0,2,,
1500896745,97,1,0,0,2,,
1500898873,58,1,0,0,5,,
1500900014,43,1,0,0,1,,
1500907213,99,1,0,0,3,,
1500913622,36,1,0,0,1,,
1500919204,60,1,0,0,6,,
1500919471,4,1,0,0,0,,
1500925917,58,1,0,0,1,,
1500928348,116,1,0,0,0,,
1500929580,53,1,0,0,4,,
1500936094,114,1,0,0,3,,
1500969660,126,1,0,0,1,,
1500972646,101,1,0,0,1,,
1500977452,45,1,0,0,0,,
1500983291,21,1,0,0,0,,
1500990892,94,1,0,0,1,,
1500991045,102,1,0,0,0,,
1500991646,34,1,0,0,0,,
1500991653,105,1,0,0,0,,
1500992664,97,1,0,0,3,,
1500994087,45,1,0,0,1,,
1500994613,56,1,0,0,2,,
1500996052,36,1,0,0,0,,
1500998894,47,1,0,0,0,,
1501003553,124,1,0,0,0,,
1501003735,9,1,0,0,0,,
1501004844,36,1,0,0,1,,
1501008351,127,1,0,0,0,,
1501009223,34,1,0,0,0,,
1501010597,113,1,0,0,3,,
1501011947,31,1,0,0,0,,
1501012630,110,1,0,0,4,,
1501013983,88,1,0,0,0,,
1501017959,52,1,0,0,5,,
1501018459,22,1,0,0,2,,
1501020161,108,1,0,0,1,,
1501057034,107,1,0,0,2,,
1501060625,118,1,0,0,1,,
1501061271,19,1,0,0,0,,
1501068826,105,1,0,0,2,,
1501074537,55,1,0,0,0,,
1501079841,126,1,0,0,0,,
1501081315,33,1,0,0,0,,
1501085583,84,1,0,0,0,,
1501092042,116,1,0,0,4,,
1501092792,14,1,0,0,4,,
1501094318,87,1,0,0,1,,
1501094636,53,1,0,0,0,,
1501096048,64,1,0,0,0,,
1501096548,25,1,0,0,7,,
1501097404,4,1,0,0,1,,
1501097499,108,1,0,0,2,,
1501104931,118,1,0,0,1,,
1501107462,127,1,0,0,3,,
1501109314,43,1,0,0,1,,
1501109331,72,1,0,0,1,,
1501144808,4,1,0,0,1,,
1501145923,94,1,0,0,1,,
1501147858,102,1,0,0,0,,
1501150463,43,1,0,0,0,,
1501152235,17,1,0,0,4,,
1501154762,58,1,0,0,1,,
1501156859,47,1,0,0,6,,
1501158467,28,1,0,0,2,,
1501163093,52,1,0,0,1,,
1501172060,17,1,0,0,4,,
1501173615,87,1,0,0,4,,
1501173920,65,1,0,0,6,,
1501174806,18,1,0,0,4,,
1501177145,73,1,0,0,0,,
1501177253,74,1,0,0,0,,
1501177265,69,1,0,0,2,,
1501179879,45,1,0,0,0,,
1501181154,102,1,0,0,0,,
1501182184,45,1,0,0,0,,
1501184790,69,1,0,0,1,,
1501186058,119,1,0,0,7,,
1501191522,121,1,0,0,1,,
1501192518,95,1,0,0,6,,
1501194008,46,1,0,0,0,,
1501195326,15,1,0,0,7,,
1501196114,15,1,0,0,2,,
1501196304,27,1,0,0,6,,
1501228801,40,1,0,0,1,,
1501230692,53,1,0,0,5,,
1501230999,70,1,0,0,1,,
1501237545,101,1,0,0,7,,
1501237589,86,1,0,0,6,,
1501239773,105,1,0,0,6,,
1501241619,99,1,0,0,0,,
1501242387,109,1,0,0,2,,
1501243902,35,1,0,0,2,,
1501246450,64,1,0,0,0,,
1501247054,119,1,0,0,0,,
1501248069,27,1,0,0,2,,
1501249681,76,1,0,0,0,,
1501250710,114,1,0,0,3,,
1501251538,80,1,0,0,3,,
1501252875,106,1,0,0,0,,
1501254088,26,1,0,0,4,,
1501254810,70,1,0,0,7,,
1501256410,34,1,0,0,0,,
1501256442,3,1,0,0,0,,
1501269375,65,1,0,0,0,,
1501271059,94,1,0,0,1,,
1501276160,27,1,0,0,1,,
1501276717,94,1,0,0,6,,
1501278743,6,1,0,0,4,,
1501278757,27,1,0,0,2,,
1501281435,15,1,0,0,1,,
1501315388,58,1,0,0,2,,
1501315975,40,1,0,0,2,,
1501316332,26,1,0,0,1,,
1501323947,89,1,0,0,5,,
1501324108,60,1,0,0,1,,
1501324738,45,1,0,0,0,,
1501324980,82,1,0,0,3,,
1501327067,64,1,0,0,4,,
1501327714,31,1,0,0,3,,
1501329127,97,1,0,0,5,,
1501329181,92,1,0,0,2,,
1501329189,13,1,0,0,0,,
1501330836,39,1,0,0,0,,
1501335034,19,1,0,0,3,,
1501339194,28,1,0,0,0,,
1501339689,107,1,0,0,0,,
1501341967,51,1,0,0,3,,
1501343275,62,1,0,0,4,,
1501345228,67,1,0,0,4,,
1501345570,48,1,0,0,5,,
1501345843,68,1,0,0,4,,
1501348513,37,1,0,0,0,,
1501355992,119,1,0,0,1,,
1501357241,7,1,0,0,5,,
1501362305,113,1,0,0,1,,
1501365509,85,1,0,0,5,,
1501366218,117,1,0,0,0,,
1501366882,65,1,0,0,3,,
1501367062,76,1,0,0,3,,
1501401637,20,1,0,0,0,,
1501405562,108,1,0,0,0,,
1501407177,6,1,0,0,4,,
1501414992,104,1,0,0,2,,
1501418488,126,1,0,0,0,,
1501420315,33,1,0,0,0,,
1501423415,10,1,0,0,2,,
1501424799,124,1,0,0,2,,
1501429588,65,1,0,0,0,,
1501430489,38,1,0,0,1,,
1501430977,5,1,0,0,5,,
1501435008,72,1,0,0,1,,
1501437299,74,1,0,0,5,,
1501440855,21,1,0,0,7,,
1501440890,21,1,0,0,0,,
1501445321,22,1,0,0,3,,
1501445387,16,1,0,0,3,,
1501448849,8,1,0,0,0,,
1501449888,22,1,0,0,7,,
1501452938,92,1,0,0,1,,
1501453805,4,1,0,0,0,,
1501455411,107,1,0,0,1,,
1501488937,13,1,0,0,7,,
1501489553,5,1,0,0,7,,
1501490516,67,1,0,0,0,,
1501493294,43,1,0,0,4,,
1501498122,28,1,0,0,0,,
1501499015,11,1,0,0,2,,
1501500418,123,1,0,0,1,,
1501508632,80,1,0,0,3,,
1501510250,107,1,0,0,2,,
1501516917,73,1,0,0,7,,
1501519572,4,1,0,0,1,,
1501524920,9,1,0,0,0,,
1501527971,99,1,0,0,1,,
1501537327,8,1,0,0,1,,
1501537706,75,1,0,0,0,,
1501539838,95,1,0,0,3,,
1501587066,9,1,0,0,1,,
1501600260,76,1,0,0,1,,
1501607203,67,1,0,0,7,,
1501608132,17,1,0,0,2,,
1501608900,62,1,0,0,1,,
1501620294,90,1,0,0,1,,
1501626979,101,1,0,0,5,,
1501628053,96,1,0,0,1,,
1501661076,88,1,0,0,2,,
1501661410,8,1,0,0,0,,
1501662189,97,1,0,0,2,,
1501662255,77,1,0,0,4,,
1501666571,87,1,0,0,2,,
1501672632,121,1,0,0,3,,
1501673468,12,1,0,0,7,,
1501673792,38,1,0,0,1,,
1501675161,71,1,0,0,1,,
1501676817,4,1,0,0,3,,
1501679930,44,1,0,0,0,,
1501683296,127,1,0,0,1,,
1501685477,71,1,0,0,4,,
1501688773,8,1,0,0,1,,
1501692264,125,1,0,0,1,,
1501698986,36,1,0,0,1,,
1501699586,107,1,0,0,1,,
1501702097,60,1,0,0,1,,
1501704639,15,1,0,0,0,,
1501707504,94,1,0,0,0,,
1501708928,121,1,0,0,1,,
1501710902,43,1,0,0,1,,
1501713674,27,1,0,0,2,,
1501749775,77,1,0,0,4,,
1501751658,22,1,0,0,0,,
1501753009,94,1,0,0,6,,
1501753317,16,1,0,0,0,,
1501755102,5,1,0,0,3,,
1501763068,26,1,0,0,1,,
1501767847,30,1,0,0,7,,
1501769322,4,1,0,0,2,,
1501769861,109,1,0,0,0,,
1501770376,60,1,0,0,0,,
1501771281,22,1,0,0,0,,
1501772650,25,1,0,0,3,,
1501776378,106,1,0,0,4,,
1501834630,62,1,0,0,5,,
1501835411,60,1,0,0,1,,
